state_name,district_name,market,commodity_group,commodity,unit_of_measure,price_local,currency,price_flag,price_type,data_period_start,data_period_end,latitude,longitude,year,multidimensional_poverty_index,poverty_headcount_ratio,poverty_intensity,vulnerability_rate,severe_poverty_rate,price_to_poverty_ratio,poverty_weighted_price,geo_missing,cluster
haryana,Panchkula,Panchkula,vegetables and fruits,Onions,KG,43.5,INR,actual,Retail,2015-08-15,2015-09-14,30.69,76.86,2015,0.0452,10.7034,42.2607,19.065,2.5923,4.064129155221705,1.9662,False,0
haryana,Panchkula,Panchkula,vegetables and fruits,Tomatoes,KG,24.4,INR,actual,Retail,2015-08-15,2015-09-14,30.69,76.86,2015,0.0452,10.7034,42.2607,19.065,2.5923,2.27964945718183,1.10288,False,0
himachal pradesh,Mandi,Mandi,cereals and tubers,Potatoes,KG,11.19,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,1.3777225101882518,0.340176,False,0
himachal pradesh,Mandi,Mandi,miscellaneous food,Sugar,KG,31.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,3.8167469004321535,0.9424,False,0
himachal pradesh,Mandi,Mandi,miscellaneous food,Sugar (jaggery/gur),KG,29.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,3.5705051649204025,0.8816,False,0
himachal pradesh,Mandi,Mandi,miscellaneous food,Tea (black),KG,180.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,22.16175619605767,5.472,False,0
himachal pradesh,Mandi,Mandi,oil and fats,Ghee (vanaspati),KG,76.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,9.357185949446572,2.3104,False,0
himachal pradesh,Mandi,Mandi,oil and fats,Oil (soybean),KG,80.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,9.849669420470075,2.432,False,0
himachal pradesh,Mandi,Mandi,pulses and nuts,Lentils,KG,64.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,7.87973553637606,1.9456,False,0
himachal pradesh,Mandi,Mandi,pulses and nuts,Lentils (masur),KG,98.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,12.065845040075844,2.9792,False,0
himachal pradesh,Mandi,Mandi,pulses and nuts,Lentils (moong),KG,100.0,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,12.312086775587597,3.04,False,0
himachal pradesh,Mandi,Mandi,vegetables and fruits,Onions,KG,49.05,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,6.039078563425715,1.49112,False,0
himachal pradesh,Mandi,Mandi,vegetables and fruits,Tomatoes,KG,21.43,INR,actual,Retail,2015-08-15,2015-09-14,31.72,76.92,2015,0.0304,8.1221,37.3896,21.1457,0.5614,2.638480196008421,0.651472,False,0
himachal pradesh,Shimla,Shimla,cereals and tubers,Potatoes,KG,14.0,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,1.7236921485822632,0.4256,False,0
himachal pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,30.0,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,3.693626032676278,0.912,False,0
himachal pradesh,Shimla,Shimla,cereals and tubers,Wheat flour,KG,22.0,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,2.7086590906292707,0.6688,False,0
himachal pradesh,Shimla,Shimla,milk and dairy,Milk (pasteurized),L,30.0,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,3.693626032676278,0.912,False,0
himachal pradesh,Shimla,Shimla,miscellaneous food,Sugar (jaggery/gur),KG,38.0,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,4.678592974723286,1.1552,False,0
himachal pradesh,Shimla,Shimla,miscellaneous food,Tea (black),KG,180.0,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,22.16175619605767,5.472,False,0
himachal pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,126.29,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,15.548934388889572,3.839216,False,0
himachal pradesh,Shimla,Shimla,vegetables and fruits,Onions,KG,53.81,INR,actual,Retail,2015-08-15,2015-09-14,31.1,77.17,2015,0.0304,8.1221,37.3896,21.1457,0.5614,6.625133893943684,1.635824,False,0
jharkhand,Ranchi,Ranchi,cereals and tubers,Potatoes,KG,11.0,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,0.2365581223306566,2.288,False,1
jharkhand,Ranchi,Ranchi,cereals and tubers,Wheat flour,KG,20.9,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,0.4494604324282476,4.3472,False,1
jharkhand,Ranchi,Ranchi,milk and dairy,Milk (pasteurized),L,38.0,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,0.8172007862331775,7.904,False,1
jharkhand,Ranchi,Ranchi,miscellaneous food,Salt (iodised),KG,17.0,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,0.3655898254201057,3.536,False,1
jharkhand,Ranchi,Ranchi,miscellaneous food,Sugar,KG,28.14,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,0.6051586874895162,5.85312,False,1
jharkhand,Ranchi,Ranchi,miscellaneous food,Sugar (jaggery/gur),KG,39.33,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,0.8458028137513387,8.18064,False,1
jharkhand,Ranchi,Ranchi,oil and fats,Ghee (vanaspati),KG,65.0,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,1.3978434501356982,13.52,False,1
jharkhand,Ranchi,Ranchi,oil and fats,Oil (mustard),KG,113.0,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,2.430097074851291,23.504,False,1
jharkhand,Ranchi,Ranchi,oil and fats,Oil (palm),KG,68.0,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,1.4623593016804228,14.144,False,1
jharkhand,Ranchi,Ranchi,pulses and nuts,Lentils (moong),KG,107.62,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,2.314398647747752,22.38496,False,1
jharkhand,Ranchi,Ranchi,vegetables and fruits,Tomatoes,KG,35.24,INR,actual,Retail,2015-08-15,2015-09-14,23.35,85.33,2015,0.208,46.5002,44.7287,20.4294,15.4296,0.757846202812031,7.32992,False,1
karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Potatoes,KG,19.25,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.1442259682826506,1.287825,False,0
karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Rice,KG,32.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.9020899213010296,2.1408,False,0
karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,28.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.6643286811384008,1.8732,False,0
karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat flour,KG,28.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.6643286811384008,1.8732,False,0
karnataka,Bangalore Urban,Bengaluru,milk and dairy,Milk,L,29.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.723768991179058,1.9401,False,0
karnataka,Bangalore Urban,Bengaluru,milk and dairy,Milk (pasteurized),L,29.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.723768991179058,1.9401,False,0
karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar (jaggery/gur),KG,39.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,2.31817209158563,2.6091,False,0
karnataka,Bangalore Urban,Bengaluru,oil and fats,Ghee (vanaspati),KG,67.13,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,3.990228013029316,4.490997,False,0
karnataka,Bangalore Urban,Bengaluru,oil and fats,Oil (palm),KG,59.25,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,3.521838369908937,3.963825,False,0
karnataka,Bangalore Urban,Bengaluru,oil and fats,Oil (soybean),KG,71.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,4.220262012886659,4.7499,False,0
karnataka,Bangalore Urban,Bengaluru,oil and fats,Oil (sunflower),KG,81.0,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,4.814665113293231,5.4189,False,0
karnataka,Bangalore Urban,Bengaluru,pulses and nuts,Lentils,KG,64.13,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,3.811907082907344,4.290297,False,0
karnataka,Bangalore Urban,Bengaluru,pulses and nuts,Lentils (moong),KG,111.86,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,6.648993081147911,7.483434,False,0
karnataka,Bangalore Urban,Bengaluru,pulses and nuts,Lentils (urad),KG,130.38,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,7.749827623100882,8.722422,False,0
karnataka,Bangalore Urban,Bengaluru,vegetables and fruits,Tomatoes,KG,13.38,INR,actual,Retail,2015-08-15,2015-09-14,12.96,77.58,2015,0.0669,16.8236,39.7623,18.2573,3.1592,0.795311348343993,0.895122,False,0
karnataka,Dharwad,Dharwad,cereals and tubers,Potatoes,KG,28.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.6643286811384008,1.8732,False,0
karnataka,Dharwad,Dharwad,cereals and tubers,Rice,KG,29.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.723768991179058,1.9401,False,0
karnataka,Dharwad,Dharwad,cereals and tubers,Wheat,KG,30.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.7832093012197152,2.007,False,0
karnataka,Dharwad,Dharwad,cereals and tubers,Wheat flour,KG,36.83,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,2.1891866187974034,2.463927,False,0
karnataka,Dharwad,Dharwad,milk and dairy,Milk (pasteurized),L,42.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,2.496493021707601,2.8098,False,0
karnataka,Dharwad,Dharwad,miscellaneous food,Sugar,KG,28.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.6643286811384008,1.8732,False,0
karnataka,Dharwad,Dharwad,miscellaneous food,Sugar (jaggery/gur),KG,38.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,2.2587317815449723,2.5422,False,0
karnataka,Dharwad,Dharwad,oil and fats,Oil (groundnut),KG,100.33,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,5.963646306379134,6.712077,False,0
karnataka,Dharwad,Dharwad,oil and fats,Oil (palm),KG,59.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,3.5069782923987733,3.9471,False,0
karnataka,Dharwad,Dharwad,oil and fats,Oil (soybean),KG,74.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,4.398582943008631,4.9506,False,0
karnataka,Dharwad,Dharwad,oil and fats,Oil (sunflower),KG,79.0,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,4.695784493211916,5.2851,False,0
karnataka,Dharwad,Dharwad,pulses and nuts,Lentils (moong),KG,107.5,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,6.389833329370646,7.19175,False,0
karnataka,Dharwad,Dharwad,vegetables and fruits,Onions,KG,45.75,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,2.7193941843600657,3.060675,False,0
karnataka,Dharwad,Dharwad,vegetables and fruits,Tomatoes,KG,19.44,INR,actual,Retail,2015-08-15,2015-09-14,15.47,75.02,2015,0.0669,16.8236,39.7623,18.2573,3.1592,1.1555196271903754,1.300536,False,0
kerala,Ernakulam,Ernakulam,cereals and tubers,Potatoes,KG,24.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,22.338049143708115,0.096,False,0
kerala,Ernakulam,Ernakulam,cereals and tubers,Rice,KG,34.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,31.64556962025317,0.136,False,0
kerala,Ernakulam,Ernakulam,cereals and tubers,Wheat,KG,28.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,26.061057334326136,0.112,False,0
kerala,Ernakulam,Ernakulam,cereals and tubers,Wheat flour,KG,27.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,25.130305286671632,0.108,False,0
kerala,Ernakulam,Ernakulam,miscellaneous food,Sugar,KG,27.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,25.130305286671632,0.108,False,0
kerala,Ernakulam,Ernakulam,miscellaneous food,Sugar (jaggery/gur),KG,56.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,52.12211466865227,0.224,False,0
kerala,Ernakulam,Ernakulam,oil and fats,Oil (groundnut),KG,109.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,101.45197319434102,0.436,False,0
kerala,Ernakulam,Ernakulam,oil and fats,Oil (palm),KG,68.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,63.29113924050633,0.272,False,0
kerala,Ernakulam,Ernakulam,pulses and nuts,Lentils,KG,70.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,65.15264333581534,0.28,False,0
kerala,Ernakulam,Ernakulam,pulses and nuts,Lentils (masur),KG,72.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,67.01414743112434,0.288,False,0
kerala,Ernakulam,Ernakulam,pulses and nuts,Lentils (moong),KG,100.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,93.07520476545048,0.4,False,0
kerala,Ernakulam,Ernakulam,pulses and nuts,Lentils (urad),KG,76.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,70.73715562174237,0.304,False,0
kerala,Ernakulam,Ernakulam,vegetables and fruits,Onions,KG,47.0,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,43.74534623976173,0.188,False,0
kerala,Ernakulam,Ernakulam,vegetables and fruits,Tomatoes,KG,23.9,INR,actual,Retail,2015-08-15,2015-09-14,9.98,76.28,2015,0.004,1.0744,37.2712,10.0219,0.0697,22.244973938942664,0.0956,False,0
kerala,Kozhikode,Kozhikode,cereals and tubers,Potatoes,KG,19.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,17.684288905435594,0.076,False,0
kerala,Kozhikode,Kozhikode,cereals and tubers,Rice,KG,30.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,27.922561429635145,0.12,False,0
kerala,Kozhikode,Kozhikode,cereals and tubers,Wheat flour,KG,45.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,41.88384214445272,0.18,False,0
kerala,Kozhikode,Kozhikode,milk and dairy,Milk (pasteurized),L,39.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,36.29932985852569,0.156,False,0
kerala,Kozhikode,Kozhikode,miscellaneous food,Salt (iodised),KG,10.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,9.307520476545047,0.04,False,0
kerala,Kozhikode,Kozhikode,miscellaneous food,Sugar,KG,26.1,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,24.292628443782576,0.1044,False,0
kerala,Kozhikode,Kozhikode,miscellaneous food,Sugar (jaggery/gur),KG,48.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,44.67609828741623,0.192,False,0
kerala,Kozhikode,Kozhikode,miscellaneous food,Tea (black),KG,148.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,137.75130305286672,0.592,False,0
kerala,Kozhikode,Kozhikode,oil and fats,Ghee (vanaspati),KG,96.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,89.35219657483246,0.384,False,0
kerala,Kozhikode,Kozhikode,oil and fats,Oil (groundnut),KG,145.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,134.9590469099032,0.58,False,0
kerala,Kozhikode,Kozhikode,oil and fats,Oil (mustard),KG,137.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,127.51303052866716,0.548,False,0
kerala,Kozhikode,Kozhikode,oil and fats,Oil (palm),KG,68.0,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,63.29113924050633,0.272,False,0
kerala,Kozhikode,Kozhikode,pulses and nuts,Lentils,KG,59.8,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,55.65897244973939,0.2392,False,0
kerala,Kozhikode,Kozhikode,pulses and nuts,Lentils (masur),KG,68.3,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,63.57036485480268,0.2732,False,0
kerala,Kozhikode,Kozhikode,pulses and nuts,Lentils (urad),KG,99.5,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,92.60982874162325,0.398,False,0
kerala,Kozhikode,Kozhikode,vegetables and fruits,Tomatoes,KG,20.9,INR,actual,Retail,2015-08-15,2015-09-14,11.26,75.78,2015,0.004,1.0744,37.2712,10.0219,0.0697,19.45271779597915,0.0836,False,0
kerala,Thiruvananthapuram,T.Puram,cereals and tubers,Potatoes,KG,25.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,23.26880119136262,0.1,False,0
kerala,Thiruvananthapuram,T.Puram,cereals and tubers,Wheat,KG,30.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,27.922561429635145,0.12,False,0
kerala,Thiruvananthapuram,T.Puram,milk and dairy,Milk (pasteurized),L,38.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,35.36857781087119,0.152,False,0
kerala,Thiruvananthapuram,T.Puram,miscellaneous food,Sugar,KG,31.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,28.85331347728965,0.124,False,0
kerala,Thiruvananthapuram,T.Puram,miscellaneous food,Sugar (jaggery/gur),KG,51.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,47.46835443037975,0.204,False,0
kerala,Thiruvananthapuram,T.Puram,miscellaneous food,Tea (black),KG,163.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,151.7125837676843,0.652,False,0
kerala,Thiruvananthapuram,T.Puram,oil and fats,Ghee (vanaspati),KG,90.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,83.76768428890543,0.36,False,0
kerala,Thiruvananthapuram,T.Puram,oil and fats,Oil (groundnut),KG,130.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,120.99776619508565,0.52,False,0
kerala,Thiruvananthapuram,T.Puram,oil and fats,Oil (sunflower),KG,99.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,92.144452717796,0.396,False,0
kerala,Thiruvananthapuram,T.Puram,pulses and nuts,Lentils,KG,83.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,77.2524199553239,0.332,False,0
kerala,Thiruvananthapuram,T.Puram,pulses and nuts,Lentils (moong),KG,97.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,90.28294862248696,0.388,False,0
kerala,Thiruvananthapuram,T.Puram,pulses and nuts,Lentils (urad),KG,85.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,79.11392405063292,0.34,False,0
kerala,Thiruvananthapuram,T.Puram,vegetables and fruits,Onions,KG,54.2,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,50.44676098287416,0.2168,False,0
kerala,Thiruvananthapuram,T.Puram,vegetables and fruits,Tomatoes,KG,24.0,INR,actual,Retail,2015-08-15,2015-09-14,8.51,76.96,2015,0.004,1.0744,37.2712,10.0219,0.0697,22.338049143708115,0.096,False,0
madhya pradesh,Bhopal,Bhopal,cereals and tubers,Rice,KG,23.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,0.5613041780554471,4.1699,False,1
madhya pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,17.25,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,0.4209781335415853,3.127425,False,1
madhya pradesh,Bhopal,Bhopal,milk and dairy,Milk (pasteurized),L,38.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,0.9273721202655212,6.8894,False,1
madhya pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,23.9,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,0.5832682545880515,4.33307,False,1
madhya pradesh,Bhopal,Bhopal,miscellaneous food,Sugar (jaggery/gur),KG,32.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,0.7809449433814916,5.8016,False,1
madhya pradesh,Bhopal,Bhopal,miscellaneous food,Tea (black),KG,250.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,6.101132370167903,45.325,False,1
madhya pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,85.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,2.074385005857087,15.4105,False,1
madhya pradesh,Bhopal,Bhopal,oil and fats,Oil (palm),KG,57.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,1.391058180398282,10.3341,False,1
madhya pradesh,Bhopal,Bhopal,oil and fats,Oil (soybean),KG,68.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,1.6595080046856696,12.3284,False,1
madhya pradesh,Bhopal,Bhopal,oil and fats,Oil (sunflower),KG,82.0,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,2.001171417415072,14.8666,False,1
madhya pradesh,Bhopal,Bhopal,pulses and nuts,Lentils (masur),KG,78.25,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,1.9096544318625537,14.186725,False,1
madhya pradesh,Bhopal,Bhopal,pulses and nuts,Lentils (moong),KG,86.1,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,2.1012299882858256,15.60993,False,1
madhya pradesh,Bhopal,Bhopal,vegetables and fruits,Onions,KG,37.25,INR,actual,Retail,2015-08-15,2015-09-14,23.27,77.4,2015,0.1813,40.976,44.256,20.4132,13.0344,0.9090687231550176,6.753425,False,1
